SID,Ticker,Exchange,Name,DateTimePulled_EST,Price,Ask,Bid,DayLow,DayHigh,Volume,MarketOpen,MarketClose,FiftyTwoWeekLow,FiftyTwoWeekHigh,FiftyDayAverage,FiftyTwoWeekChange,TwoHundredDayAverage,AverageVolume,TenDayAverageVolume,Country,Sector,Industry,LastDividendValue,PayoutRatio,ProfitMargins,FloatShares,ShortShares,ShortSharesMonthAgo,Employees,BookValue,EarningsQuarterlyGrowth,NetIncomeToCommon,SharesOutstanding,ShortRatio,Market,LongBusinessSummary
151,ABEO,NCM,Abeona Therapeutics Inc.,Feb  3 2021 11:28PM,2.080,2.330,2.300,2.060,2.420,6415455,2.080,2.030,0.990,4.340,1.823,NULL,1.845,2482633,3335371,United States,Healthcare,Biotechnology,148.25,0.000,0.000,77916709,1698645,1607990400,88,1.3620,NULL,-84837000.00,98527696,0.720,us_market,"Abeona Therapeutics Inc., a clinical-stage biopharmaceutical company, develops gene and cell therapies for life-threatening rare genetic diseases. Its lead programs include EB-101, an autologous, gene-corrected cell therapy for recessive dystrophic epidermolysis bullosa; ABO-102, an adeno-associated virus-based gene therapy for Sanfilippo syndrome type A; and ABO-101, an AAV-based gene therapy for Sanfilippo syndrome type B. The company also develops ABO-202 and ABO-201, which are AAV-based gene therapies for the CLN1 and CLN3 forms of Batten disease; ABO-401 for the treatment of cystic fibrosis; and ABO-5OX for the treatment of genetic eye disorders. In addition, it is developing AAV-based gene therapy through its AIM vector platform programs. Abeona Therapeutics Inc. has a license agreement with REGENXBIO Inc. for the development and commercialization of gene therapies for the treatment of MPS IIIA, MPS IIIB, CLN1 disease, and CLN3 disease. The company was formerly known as PlasmaTech Biopharmaceuticals, Inc. and changed its name to Abeona Therapeutics Inc. in June 2015. Abeona Therapeutics Inc. was incorporated in 1974 and is headquartered in New York, New York."
152,ABEQ,PCX,Absolute Core Strategy ETF,Feb  3 2021 11:28PM,25.870,25.630,25.570,25.500,25.870,4102,25.870,25.565,18.009,26.080,25.623,NULL,24.285,7072,5214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,ABEV,NYQ,Ambev S.A.,Feb  3 2021 11:28PM,2.970,2.950,2.940,2.921,3.010,19103426,2.970,2.920,1.900,4.200,3.018,NULL,2.652,24651393,25235471,Brazil,Consumer Defensive,Beverages—Brewers,0.01,0.888,0.156,4394661796,80998643,1607990400,50000,0.9870,-0.09,NULL,15734899712,3.720,us_market,"Ambev S.A., through its subsidiaries, produces, distributes, and sells beer, draft beer, carbonated soft drinks (CSD), other non-alcoholic beverages, malt, and food products in the Americas. It operates through three segments: Brazil; Central America and the Caribbean; Latin America South; and Canada. The company offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Brahva Gold, Extra, Budweiser, Bud Light, Stella Artois, Corona, Modelo Especial, Beck, Leffe, Hoegaarden, Bucanero, Cristal, Mayabe, Cacique, Presidente, Brahma Light, President Light, Bohemia, The One, Banks, Deputy, Quilmes ClÃ¡sica, PaceÃ±a, TaquiÃ±a, Huari, Becker, CusqueÃ±a, Pilsen, Ouro Fino, Patricia, Michelob Ultra, Busch, Labatt Blue, Alexander Keith's, and Kokanee, brands. It also provides CSD, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the GuaranÃ¡ Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi, Canada Dry, Squirt, Red Rock, Pepsi-Cola, Seven Up brands, and Palm Bay and Mike's brands. Ambev S.A. offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in SÃ£o Paulo, Brazil. Ambev S.A. is a subsidiary of Interbrew International B.V."
154,ABG,NYQ,"Asbury Automotive Group, Inc.",Feb  3 2021 11:28PM,145.950,166.000,146.120,138.425,147.136,188742,145.950,144.440,39.360,172.320,151.662,NULL,121.278,220208,355771,United States,Consumer Cyclical,Auto & Truck Dealerships,0.23,0.000,0.036,NULL,2064053,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,ABIO,NCM,"ARCA biopharma, Inc.",Feb  3 2021 11:28PM,4.480,4.610,4.550,4.470,4.710,556474,4.480,4.430,2.210,22.000,4.308,NULL,4.775,502751,585128,United States,Healthcare,Biotechnology,NULL,0.000,0.000,9284371,81198,1607990400,13,5.4340,NULL,-5839000.00,9321470,0.140,us_market,"ARCA biopharma, Inc. operates as a biopharmaceutical company applying a precision medicine approach to developing and commercializing genetically targeted therapies for cardiovascular diseases. Its lead product candidate, Gencaro (bucindolol hydrochloride) is pharmacogenetically-targeted beta-adrenergic receptor antagonist, which is in the development for the treatment of atrial fibrillation in certain patients who also have heart failure (HF). The company also engages in the development of AB171, a thiol-substituted isosorbide mononitrate for the treatment of HF and peripheral arterial disease. ARCA biopharma, Inc. is headquartered in Westminster, Colorado."
156,ABM,NYQ,ABM Industries Incorporated,Feb  3 2021 11:28PM,38.360,41.400,38.660,37.580,38.800,243309,38.360,38.590,19.790,42.950,39.438,NULL,37.878,348501,448014,United States,Industrials,Specialty Business Services,0.19,248.991,0.000,61043460,911836,1607990400,114000,22.4770,0.11,200000.00,66687100,2.480,us_market,"ABM Industries Incorporated provides integrated facility solutions in the United States and internationally. The company operates through Business & Industry, Technology & Manufacturing, Education, Aviation, and Technical Solutions segments. It provides janitorial, facilities engineering, parking, custodial, landscaping and ground, and mechanical and electrical services; and vehicle maintenance and other services to rental car providers. The company was founded in 1909 and is headquartered in New York, New York."
157,ABMD,NMS,"Abiomed, Inc.",Feb  3 2021 11:28PM,327.920,332.750,326.150,321.123,335.966,792375,327.920,347.840,119.010,387.400,322.227,NULL,291.623,302283,490514,United States,Healthcare,Medical Devices,NULL,0.000,0.247,44232368,2213740,1607990400,1536,27.8930,-0.11,200467008.00,45224600,6.800,us_market,"Abiomed, Inc. engages in the research, development, and sale of medical devices to assist or replace the pumping function of the failing heart. It also provides a continuum of care to heart failure patients. The company offers Impella 2.5 catheter, a percutaneous micro heart pump with integrated motor and sensors for use in interventional cardiology; and Impella CP, a device used by interventional cardiologists to support patients in the cath lab and cardiac surgeons in the heart surgery suite. It also provides Impella 5.0 and Impella LD, which are percutaneous micro heart pumps with integrated motors and sensors for use primarily in the heart surgery suite; Impella RP, a percutaneous catheter-based axial flow pump; Impella SmartAssist platform that includes optical sensor technology for improved pump positioning and the use of algorithms that enable improved native heart assessment during the weaning process; and Impella Connect, a cloud-based technology that enables secure, cloud-based, and remote viewing of the Automated Impella Controller for physicians and hospital staffs. In addition, the company engages in the development of Impella XR Sheath, a sheath designed to expand and recoil to all for ease of use upon insertion of an Impella heart pump and minimize the size of the arteriotomy; Impella BTR, a percutaneous micro heart pumps with integrated motors and sensors; and Impella ECP pump that is designed for blood flow of greater than three liters per minute. It sells its products through direct sales and clinical support personnel in the United States, Canada, Europe, and Asia. The company was founded in 1981 and is headquartered in Danvers, Massachusetts."
158,ABNB,NMS,"Airbnb, Inc.",Feb  3 2021 11:28PM,181.980,185.900,184.250,180.000,190.900,4168965,181.980,179.170,121.500,216.000,162.433,NULL,160.396,10617608,6407442,United States,Communication Services,Internet Content & Information,NULL,0.000,-0.289,41751829,9184860,1607990400,5465,NULL,-0.18,-1048403008.00,98910704,1.090,us_market,"Airbnb, Inc. operates a platform for stays and experiences to guests worldwide. The company's marketplace model connects hosts and guests online or through mobile devices to book spaces and experiences. It primarily offers private rooms and luxury villas. The company was formerly known as AirBed & Breakfast, Inc. and changed its name to Airbnb, Inc. in November 2010. Airbnb, Inc. was founded in 2007 and is headquartered in San Francisco, California."
159,ABR,NYQ,"Arbor Realty Trust, Inc.",Feb  3 2021 11:28PM,14.850,15.000,14.750,14.730,14.995,784528,14.850,14.850,3.540,15.320,14.300,NULL,12.427,1415650,1159200,United States,Real Estate,REIT—Mortgage,0.32,1.301,0.306,109224762,4871358,1607990400,532,9.5190,1.34,102320000.00,123395000,4.040,us_market,"Arbor Realty Trust, Inc. invests in a diversified portfolio of structured finance assets in the multifamily, single-family rental, and commercial real estate markets. The company operates in two segments, Structured Business and Agency Business. It primarily invests in real estate-related bridge and mezzanine loans, including junior participating interests in first mortgages, and preferred and direct equity, as well as real estate-related notes and various mortgage-related securities. The company offers bridge financing products to borrowers who seek short-term capital to be used in an acquisition of property; financing by making preferred equity investments in entities that directly or indirectly own real property; mezzanine financing in the form of loans that are subordinate to a conventional first mortgage loan and senior to the borrower's equity in a transaction; and junior participation financing in the form of a junior participating interest in the senior debt. In addition, it underwrites, originates, sells, and services multifamily mortgage loans through conduit/commercial mortgage-backed securities programs. The company qualifies as a real estate investment trust for federal income tax purposes. It generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its stockholders. The company was founded in 2003 and is headquartered in Uniondale, New York."
160,ABST,NMS,Absolute Software Corporation,Feb  3 2021 11:28PM,13.350,14.440,10.500,12.990,13.350,28527,13.350,13.230,7.420,13.870,12.492,NULL,11.517,108729,51157,Canada,Technology,Software—Application,0.06,1.091,0.091,33187673,843870,1607990400,520,NULL,-0.25,9785439.00,48777800,7.680,us_market,"Absolute Software Corporation develops, markets, and provides cloud-based endpoint visibility and control platform for the management and security of computing devices, applications, and data for enterprise and public sector organizations. The company offers the Absolute platform to provide the connectivity, visibility, and control of data and devices of the operating system; to recover automatically to a secure operational state without user intervention; to support various other security controls and productivity tools from decay and vulnerabilities; and to enable measurement of the health, compliance, and state of decay of endpoint security controls and productivity tools, as well as for reporting and analytics, geotechnology, and endpoint investigation and recovery applications. It also provides professional, technical support, and investigation services. The company markets its solutions through device original equipment manufacturers, distributors, and value added resellers, as well as directly to corporations, government entities, educational institutions, financial services, healthcare sectors, and consumers. It operates in North America, Europe, and Africa, as well as the Asia-Pacific and Latin American regions. Absolute Software Corporation was founded in 1993 and is headquartered in Vancouver, Canada."
